"Kandawalai","","3438","11256","","","","2","8","","","15","1443","4645"
"කිලිගනාච්චිය","","","","","","","","","","","","",""
"Karachchi","","3342","10815","","","","4","27","","","8","406","1359"
"8
Flood
fpspnehr;rp","2019.12.05","","","","","","","","","","","",""
"Pachchilaipallai","","277","807","","","","","","","","1","1","5"
"Killinochchi","","","","","","","","","","","","",""
"Poonakary","","168","466","","","","","2","","","1","27","81"
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","7225","23344","0","0","0","6","37","0","0","25","1877","6090"
"Vavuniya North
උතුරු පලාත","","242","721","","","","","17","","","3","55","149"
"වව්ියාව tTdpah 
tl khfhzk;","","","","","","","","","","","","",""
"9
Flood
Vavuniya South","2019.12.05","2","3","","","","","2","","","","",""
"Vavuniya
Northen","","","","","","","","","","","","",""
"Vengalacheddi kulam","","156","584","","","","","86","","","1","86","293"
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","400","1308","0","0","0","0","105","0","0","4","141","442"
"Velanai","2019.12.05","9","32","","","","","6","","","","",""
"Kayts","2019.12.06","62","251","","","","","","","","","",""
"Kareinagar","2019.12.06","22","77","","","","","2","","","","",""
"Jaffna","2019.12.06","119","446","","","","","6","","","","",""
"Nallur","2019.12.06","8","28","","","","","1","","","","",""
"Kopay","2019.12.06","73","264","","","","","6","","","","",""
"යාපනය","","","","","","","","","","","","",""
"Chankanai","2019.12.06","300","1012","","","","","5","","","","",""
"10
Flood
aho;g;ghzk;","","","","","","","","","","","","",""
"Sandilipay","2019.12.06","11","45","","","","","6","","","","",""
"Jaffna","","","","","","","","","","","","",""
"Uduvil","2019.12.06","44","164","","","","","1","","","2","43","158"
"Tellippallai","2019.12.06","198","646","","","","","","","","","",""
"Chavakachcheri","2019.12.05","289","894","","","","","110","","","","",""
"Karaveddy","2019.12.06","162","564","","","","","","","","","",""
"PointPedro","2019.12.06","295","1075","","","","","2","","","","",""
"Maruthankrny","2019.12.06","266","800","","","","","32","","","3","32","84"
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","1858","6298","0","0","0","0","177","0","0","5","75","242"
