"","Weather Forecast for Main Cities","","","","12-Nov-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","33","23","95","65","Several spells of showers"
"Batticaloa","31","24","95","70","Showers or thundershowers after 2.00p.m"
"Colombo","32","25","90","60","Showers or thundershowers are likely after 2.00p.m"
"Galle","31","25","90","70","Showers or thundershowers are likely after 2.00p.m"
"Jaffna","31","24","90","70","Several spells of showers"
"Kandy","30","20","95","60","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","23","12","95","60","Showers or thundershowers after 2.00p.m"
"Ratnapura","34","23","95","55","Showers or thundershowers are likely after 2.00p.m"
"Trincomalee","32","24","95","70","Several spells of showers"
"Mannar","31","27","90","70","A few showers"
