"","","","","2021.04.14-16","5","21","","","","","5","","","","",""
"","","Nawagaththegama","High Wind","","","","","","","","","","","","",""
"","","","","2021.04.15","2","8","","","","","2","","","","",""
"","පුත්තලම","Arachchikattuwa","Lightning","2021.04.15","3","14","","","","","3","","","","",""
"වයඹ පලොත","6","","","","","","","","","","","","","","",""
"","Gj;jsk; Puttalam","Karuwalagaswewa","Lightning / High Wind","2021.04.13-15","7","22","","","","","5","4","","","",""
"tlNky;","","","","","","","","","","","","","","","",""
"khfhzk;","","Anamaduwa","Heavy Rain","2021.04.10","1","5","","","","","1","","","","",""
"North Western","","","","","","","","","","","","","","","",""
"","","Puttalama","Fire","2021.04.18","1","6","1","","","","1","","","","",""
"","","දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total","","","19","76","1","0","0","0","17","4","0","0","0","0"
"","","පළොත් ඵ තුව khfhz $l;Lj;njhif  Province Total","","","19","76","1","0","0","0","17","4","0","0","0","0"
