"","Dehiovita","Cutting Failur/Flood","2024.10.11","85","288","","","","","85","14","","","",""
"","Bulathkohupitiya","Cutting Failur","2024.10.10","4","19","","","","","4","","","1","1","7"
"","කෑගල්ල     
Yatiyanthota","High Wind","2024.10.09-11","3","7","","2","","","3","","","","",""
"","6
Nffhiy","","","","","","","","","","","","","",""
"","Warakapola
Kegalle","High Wind","","3","9","","","","","3","1","","","",""
"","Kegalla","Tree Fallen","2024.10.11","1","2","","","","","1","","","","",""
"","Ruwanwella","Flood","","2","13","","","","","2","","","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","98","338","0","2","0","0","98","15","0","1","1","7"
"","Eheliyagoda","","","53","151","","","","","8","","","","",""
"ස්ත්‍බරගමුව පලාත","","","","","","","","","","","","","","",""
"","Ayagama","","","6","18","","","","","2","","","","",""
"rg;ufKt","","","","","","","","","","","","","","",""
"Sabaragamuwa","Nivitigala","","","1","1","","","","","","","1","","",""
"","Opanayaka","","","1","2","","","","","1","","","","",""
"","රත් පුර","High Wind/Cutting","","","","","","","","","","","","",""
"","Kahawatta","","2024.10.11","3","12","","","","","3","","","","",""
"","7
,uj;jpdGhp","Failure/Flood/Tree","","","","","","","","","","","","",""
"","Kiriella
Rathnapura","Fallen","","6","20","","","","","2","","","","",""
"","Rathnapura","","","1","5","","","","","1","","","","",""
"","Elapatha","","","2","7","","","","","","","","","",""
"","Godakawela","","","1","3","","","","","1","","","","",""
"","Kuruvita","","2024.10.12","14","60","","","","","1","","1","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","88","279","0","0","0","0","19","0","2","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","186","617","0","2","0","0","117","15","2","1","1","7"
"","හම්බන්නතාට","","","","","","","","","","","","","",""
"","8
Walasmulla
`k;ghe;Njhl;il","High Wind","2024.10.10","1","5","","","","","1","","","","",""
"","Hambantota","","","","","","","","","","","","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1","5","0","0","0","0","1","0","0","0","0","0"
"දකුණු පලාත","","","","","","","","","","","","","","",""
"","Welivita Divitura","Cutting Failure","2024.10.10","1","4","","","","","1","","","","",""
"njd; khfhzk;","ගාල්ල","","","","","","","","","","","","","",""
"Southern","fhyp        
9
Madampagama","Tree Fallen","2024.10.11","2","11","","","","","2","","","","",""
"","Galle","","","","","","","","","","","","","",""
"","Imaduwa","Cutting Failure","2024.10.10","1","5","","","","","1","","","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4","20","0","0","0","0","4","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","5","25","0","0","0","0","5","0","0","0","0","0"
"","නපානලාන් රුව","","","","","","","","","","","","","",""
"උතුරුමැද පලාත","nghyd;dWit 
10
Dibulagala","High Wind","2024.10.08","32","110","","","","","32","","","","",""
"tlkj;jpa","Polonnaruwa","","","","","","","","","","","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","32","110","0","0","0","0","32","0","0","0","0","0"
"North Central","","","","","","","","","","","","","","",""
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","32","110","0","0","0","0","32","0","0","0","0","0"
"","නුවර","","","","","","","","","","","","","",""
"මධ්‍යම පලාත","11
Udunuwara","High Wind","2024.10.08","6","30","","","","","6","","","","",""
"","fz;b      Kandy","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","",""
"Central","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","6","30","0","0","0","0","6","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","6","30","0","0","0","0","6","0","0","0","0","0"
"","","Lightning","2024.10.07","1","3","","","","","1","","","","",""
"","Udubaddawa","","","","","","","","","","","","","",""
"","","Flood","2024.10.08","2","5","","","","","","","","","",""
"","කුරුණෑගල","","","","","","","","","","","","","",""
"","Maspotha
12
FUdhfy;","High Wind","2024.10.07","1","2","","","","","1","","","","",""
"","Kurunegala","","","","","","","","","","","","","",""
"","Kurunegala","Heavy Rain/High Wind","2024.10.09","1","3","","","","","1","","","","",""
"","Pannala","Flood","2024.10.11","40","150","","","","","","","","","",""
"වයඹ පලාත","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","45","163","0","0","0","0","3","0","0","0","0","0"
"tlNky;","Nattandiya","","2024.10.10","809","3550","","","","","","","","14","260","1409"
"khfhzk;","","","","","","","","","","","","","","",""
"","Wennappuwa","","2024.10.08","188","676","","","","","","","","","",""
"North Western","","","","","","","","","","","","","","",""
"","පුත්තලම","","","","","","","","","","","","","",""
"","Dankotuwa","","","14","48","","","","","","","","","",""
"","Gj;jsk;   
13","Flood","","","","","","","","","","","","",""
"","Mundalama
Puttalam","","2024.10.10","56","207","","","","","","","","","",""
"","Mahakubukkadawala","","","15","35","","","","","","","","","",""
"","Chilaw","","2024.10.09","40","140","","","","","","","","","",""
"","දිස්ත්‍ ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1122","4656","0","0","0","0","0","0","0","14","260","1409"
