"ඉදිරි දින තුන සඳහො තද සුළෙං පිළි ද අනතුරු ඇඟවීම.","","",""
"පළොත","","",""
"","කනොවැම් ර් 25","කනොවැම් ර් 26","කනොවැම් ර් 27"
"","පැ.කි.මි.(30-40) පමණ දක්වො","විටින් විට පැ.කි.මි.(40-50)","විටින් විට පැ.කි.මි.(60-70)"
"උතුර","","",""
"","වන තරමක තද සුළං","පමණ දක්වො වන තද සුළං","පමණ දක්වො වන තද සුළං"
"","පැ.කි.මි.(30-40) පමණ දක්වො","විටින් විට පැ.කි.මි.(40-50)","විටින් විට පැ.කි.මි.(50-60)"
"උතුරු-මැද","","",""
"","වන තරමක තද සුළං","පමණ දක්වො වන තද සුළං","පමණ දක්වො වන තද සුළං"
"","පැ.කි.මි.(30-40) පමණ දක්වො","විටින් විට පැ.කි.මි.(40-50)","විටින් විට පැ.කි.මි.(50-60)"
"නැකගනහිර","","",""
"","වන තරමක තද සුළං","පමණ දක්වො වන තද සුළං","පමණ දක්වො වන තද සුළං"
