"","ප්‍රධාන  නගර සදහා කාලගුණ අනාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්ද්‍රතාවය(%)",""
"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","23","90","50","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","32","24","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
"යකාළඹ","32","25","85","65","ප්‍රධාන වශයයන් වැසි රහිත"
"ගාල්ල","31","25","90","65","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"යාපනය","34","23","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","31","21","95","60","ප්‍රධාන වශයයන් වැසි රහිත"
"නුවරඑළිය","23","8","95","65","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"රත්නපුරය","34","23","95","65","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති යේ"
"ත්‍රිකුණාමලය","32","24","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මන්නාරම","33","24","90","65","ප්‍රධාන වශයයන් වැසි රහිත"
