"දදනික තත්ත්ව වාර්තාව-ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka  දිනය/jpfjp /Date : 24th November  2022 at 0600hrs","","","","","","","","","","","","","",""
"","","","","","","","අතුරුදහ","නිවාස්ත්‍ හානි","","","","","",""
"","","","බලපෑමට ලක්වු","","","තුවාලවු","","","","ලවනත් හානි பிற","","","ආරක්ිත ස්ත්‍රථාන",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","","","","න්වූ","Nrjkile;j","","","","","",""
"","","ආරම්භක දිනය","ghjpf;fg;gl;l","","","පුද්ගලයි","","","","பாதிப்புகள்","","ghJfhg;ghd miktplk;","",""
"","Administrative purview","","","","","","පුද්ගලයි","tPLfs; Houses","","","","","",""
"","","mdu;j;jk;","Affected","","මිය යෑම්","න්","","","","Other Damages","","","Safe Location",""
"පළාත","","ආපදාව","","","","","න්","Damaged","","","","","",""
"","","Muk;gpj;j","","","kuzq;f","fhaki","","","","","","","","ලවනත් කරුණු                 NtW"
"khfhzk;","#","mdHj;jk","පවුේ","","","","fhzhk","","අර්ධ","කුඩා හා","ඉතා","ආරක්ිත","පුද්ගලයි
පවුේ",""
"","","jpfjp   Date","","පුද්ගලයි","s;","le;NjhH","","පූර්ණ","","","","","","Fwpg;Gf;fs; Remarks"
"Province","දිස්ත්‍රික්කය  
ප්‍රා.ලේ. ලකා","Disaster","","","","","y;NghNd","","","මධය","වැදගත්","","","න්"
"","","of","ස්ත්‍ංඛ්‍යාව","","Deaths","","","","හානි","","ස්ත්‍","රථාන","ස්ත්‍ංඛ්‍යාව",""
"","","","","න්","","","","හානි","","","","","",""
"","மாவட்டம்","","","","","","hH","","","","","","egHfs;",""
"","gpuNjr nra.gp","","","","","Injured","","","gFjpas","පරිමාණ","යටිතල","ස්ත්‍ංඛ්‍යාව","FLk;gq;",""
"","","commenced","","egHfs;","","","","KOik","","","","","",""
"","","","FLk;gq;","","","","Missing","","T","","","","fs; 
Person",""
"","District
    DS Division","","","","","","","","","වයාපාරික","පහසුකම්","vz;zpf;","",""
"","","","","","","People","","","","","","","",""
"","","","","People","","","","Fully","","","","","",""
"","","","fs;","","","","People","","Partially","","","if","Familie","s"
"","","","","","","","","","","ස්ත්‍රථාන","වලට වූ","","",""
"සබරගමුෙ","කෑගල්ල","","","","","","","","","","","","",""
"පලාත","Nffhiy    
1
Rabukkana","Fire
2022.11.17","1","2","","","","1","","","","","",""
"rg;ufKt","Kegalle","","","","","","","","","","","","",""
"Sabaragamu","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","1","2","0","0","0","1","0","0","0","0","0","0"
"wa","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","1","2","0","0","0","1","0","0","0","0","0","0"
"","Haldumulla","","1","7","","","","","1","","","","",""
"","බදුල්ල","2022.11.20","","","","","","","","","","","",""
"ඌෙ","Ella","","1","3","","","","","","1","","","",""
"","gJs;is  
2","High Wind","","","","","","","","","","","",""
"Cth","Passara","2022.11.19","1","3","","","","","1","","","","",""
"","Badulla","","","","","","","","","","","","",""
"khfhzk;","Soranatota","2022.11.16 / 17","2","7","","","","","2","","","","",""
"Uva","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","5","20","0","0","0","0","4","1","0","0","0","0"
"","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","5","20","0","0","0","0","4","1","0","0","0","0"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","6","22","0","0","0","1","4","1","0","0","0","0"
"","","","","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
