"දකුනු පලාත","Thawalama","","1","4","","","","","1","","","","",""
"njd; khfhzk;","Habaraduwa","","2100","3800","","","","","","","","","",""
"Southern","","","","","","","","","","","","","",""
"","Imauwa","","20","52","","","","","","","","","",""
"5","ගාල්ල/fhyp/Galle","Heavy Rain
2023.10.23","","","","","","","","","","","",""
"","Akmeemana","","154","455","","","","","22","","","","",""
"","Bope Poddala","","5","21","","","","","5","","","","",""
"","Kadawathsathara","","75","181","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","2355","4513","0","0","0","0","28","0","0","0","0","0"
"","Weeraketiya","2023.10.20/22/23","20","61","","","","","4","","","","",""
"","Katuwana","2023.10.22","33","139","","","","","21","","","","",""
"","Sooriyawewa","2023.10.21/22","4","11","","","","","4","","","","",""
"","හම්බනවතාට/`k;gh","","","","","","","","","","","","",""
"","","Heavy Rain/ High","","","","","","","","","","","",""
"e","Njhl;il 
Beliattha","2023.10.20-22","6","19","","","","1","5","","","","",""
"","","Wind","","","","","","","","","","","",""
"","Hambantota","","","","","","","","","","","","",""
"","Ambalantota","2023.10.22","1","3","","","","","1","","","","",""
"","Walasmulla","2023.10.23","20","88","","","","","11","","","","",""
"","Angunukolapalessa","2023.10.21","1","4","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","85","325","0","0","0","1","46","0","0","0","0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","3699","9870","0","0","0","22","733","0","0","1","4","21"
