"","ප්‍රධාන  නගර සදහා කාෙගුණ අනාවැකිය","","","","2023-05-18"
"","උෂ්ණත්වය(ලස. අංශ්‍ක)","","සාලේක්ෂ ආර්ද්‍රතාවය(%)","",""
"නගරය","","","","","කාෙගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","34","26","95","60","සවස 4.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"මඩකලපුව","34","26","95","70","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"ගකාළඹ","32","27","85","75","සවස 4.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"ගාල්ල","30","26","95","80","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"යාපනය","34","24","90","70","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"මහනුවර","31","22","95","60","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"නුවරඑළිය","22","16","90","30","ප්‍රධ්‍ාන වශගයන් වැසි රහිත"
"රත්නපුරය","31","24","95","65","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගව්"
"ිකුණාමලය","35","26","95","60","සවස 4.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"මන්නාරම","33","28","85","75","සවස 4.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
