"","ප්‍රධාන්‍  න්‍ගර සදහා කාලගුණ අන්‍ාවැකිය","","","",""
"","","උෂ්ණත්වය(සස. අංශක)","","සාසේක්ෂ ආර්තරතාවය(%)",""
"න්‍ගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","35","24","90","60","ප්‍රධාන වශහයන් වැසි රහිත"
"මඩකලපුව","31","25","90","70","ප්‍රධාන වශහයන් වැසි රහිත"
"හකාළඹ","31","24","90","70","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 4.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"ගාල්ල","30","24","90","60",""
"","","","","","ැක"
"යාපනය","33","23","95","60","ප්‍රධාන වශහයන් වැසි රහිත"
"ම නුවර","30","21","95","60","ප්‍රධාන වශහයන් වැසි රහිත"
"නුවරඑළිය","21","15","60","40","ප්‍රධාන වශහයන් වැසි රහිත"
"","","","","","සවස 4.00න් පසුව වැසි හ ෝ ගිගුරුම් සහිත වැසි ඇති  විය"
"රත්නපුරය","35","23","90","60",""
"","","","","","ැක"
"ිකුණාමලය","32","25","90","70","ප්‍රධාන වශහයන් වැසි රහිත"
"මන්නාරම","33","26","90","65","ප්‍රධාන වශහයන් වැසි රහිත"
