"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","33","24","85","55","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","34","26","80","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","28","25","90","75","විටින් විට වැසි"
"ගාල්ල","28","26","90","85","විටින් විට වැසි"
"යාපනය","33","27","85","65","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","26","22","90","80","විටින් විට වැසි"
"නුවරඑළිය","16","13","95","90","විටින් විට වැසි"
"රත්නපුරය","31","24","95","75","විටින් විට වැසි"
"ිකුණාමලය","34","25","80","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
