"නගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","32","25","90","60","ප්‍රධාන වශයයන් වැසි රහිත"
"මඩකලපුව","34","27","85","60","සවස 2.00න් පසුව වැසි යහෝ ගිගුරුම් සහිත වැසි ඇති  විය හැක"
"යකාළඹ","31","24","95","75","වැසි වාර කිහිපයක්"
"ගාල්ල","30","24","90","80","වැසි වාර කිහිපයක්"
"යාපනය","32","28","85","75","ප්‍රධාන වශයයන් වැසි රහිත"
"මහනුවර","28","22","90","70","වැසි වාර කිහිපයක්"
"නුවරඑළිය","17","15","95","85","වැසි වාර කිහිපයක්"
"රත්නපුරය","32","23","95","70","වැසි වාර කිහිපයක්"
"ත්‍රිකුණාමලය","35","26","80","50","ප්‍රධාන වශයයන් වැසි රහිත"
