"","Weather Forecast for Main Cities","","","","15-Apr-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","25","95","70","Showers or thundershowers after 2.00p.m"
"Batticaloa","31","26","95","75","Showers or thundershowers at times"
"Colombo","32","26","95","65","Showers or thundershowers after 2.00p.m"
"Galle","32","26","95","75","Showers or thundershowers after 2.00p.m"
"Jaffna","33","25","90","65","A few showers"
"Kandy","32","22","95","60","Showers or thundershowers after 2.00p.m"
"Nuwara-Eliya","21","15","95","75","Showers or thundershowers at times"
"Ratnapura","33","24","95","70","Showers or thundershowers after 2.00p.m"
"Trincomalee","33","26","95","70","Several spells of showers"
"Mannar","33","25","95","70","Showers or thundershowers after 2.00p.m"
