"","Weeraketiya","2024.01.11","13","34","","","","","13","","","","",""
"","Lunugamwehera","2024.01.11","2","8","","","","","2","","","","",""
"","","Heavy Rain / High","","","","","","","","","","","",""
"","Wind","","","","","","","","","","","","",""
"","Hambanthota","2024.11.11","11","48","","","","","11","","","","",""
"දකුනු පලොත/njd;","","2024.01.06-11","4","12","","","","","4","","","","",""
"","හම්බනමතොට/`k;gh
Suriyawewa","","","","","","","","","","","","",""
"khfhzk;/ Southern","","","","","","","","","","","","","",""
"6
e
Njhl;il","","Elephanr Attack
2024.01.11","1","5","1","","","","","","","","",""
"Hambantota","","","","","","","","","","","","","",""
"","Thissamaharamaya","2024.01.09","497","1839","","","","","","","3","","",""
"","Agunakolapelessa","2024.01.12/14","4","10","","","","","3","","","","",""
"","","Heavy Rain / High","","","","","","","","","","","",""
"","Wind","","","","","","","","","","","","",""
"","Walasmulla","2024.01.11","2","5","","","","","2","","","","",""
"","Beliatta","2024.01.12","1","5","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","535","1966","1","0","0","0","36","0","3","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","535","1968","1","0","0","0","36","0","3","0","0","0"
"","Imbulpe
Heavy Rain","2024.01.14","2","4","","","","","1","","1","","",""
"රත්නපුර","","","","","","","","","","","","","",""
"7
,uj;jpdGhp","Nivitigala
Tree Fallen","2024.01.16","1","3","","","","","1","","","","",""
"ස්ත්‍බරගමුව පලොත","","","","","","","","","","","","","",""
"Rathnapura","","","","","","","","","","","","","",""
"rg;ufKt","Kolonna
Heavy Rain","2024.01.02","2","22","","","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","5","29","0","0","0","0","2","0","1","0","0","0"
