"","Weather Forecast for Main Cities","","","","13-Feb-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","32","23","95","60","A few showers"
"Batticaloa","29","26","90","70","Several spells of light showers"
"Colombo","35","24","90","55","Showers or thundershowers are likely after 4.00p.m"
"Galle","31","24","90","60","Showers or thundershowers after 2.00p.m"
"Jaffna","30","24","90","65","A few showers"
"Kandy","31","22","90","60","Mainly fair"
"Nuwara-Eliya","19","13","95","55","Several spells of showers"
"Ratnapura","33","21","95","60","Showers or thundershowers after 2.00p.m"
"Trincomalee","30","25","85","65","Several spells of light showers"
"Mannar","30","26","85","70","Mainly fair"
