"","","","Heavy Rain / Cutting","","","","","","","","","",""
"","","Dehiovita","Failure / Tree Fallen /","2024.06.02","492
2334","","","","492","128","","3
67
282",""
"","","","High wind/ Lightning","","","","","","","","","",""
"","","","Heavy Rain / Cutting","","","","","","","","","",""
"","","Deraniyagala","Failure / Tree Fallen /","2024.06.01","39
142","","","","35","2","","",""
"","","","High wind/ Lightning","","","","","","","","","",""
"","","","Lightning","2024.06.02","1
4","","","","1","","","",""
"","","","Heavy Rain","2024.06.02","1
2","","","","1","","","",""
"","","Ruwanwella","","","","","","","","","","",""
"","","","Heavy Rain / Cutting","","","","","","","","","",""
"","","","Failure / Tree Fallen /","2024.06.02","65
234","","","","66","15","","",""
"","","","High wind","","","","","","","","","",""
"","","","","2024.06.01","2
5","","","","2","","","",""
"","","Bulathkohopitiya","Cutting Failure","","","","","","","","","",""
"","","","","2024.06.02","2
4","","","","1","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","648
2885","0","7","0","0
638","155","0","4
68
288",""
