"","Weather Forecast for Main Cities","","","","22-May-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","31","25","95","90","Several spells of showers"
"Batticaloa","32","26","95","70","A few showers"
"Colombo","30","25","95","90","Showers or thundershowers at times"
"Galle","29","25","95","85","Showers or thundershowers at times"
"Jaffna","30","26","95","85","Showers at times"
"Kandy","27","23","95","85","Showers or thundershowers at times"
"Nuwara-Eliya","17","15","95","90","Showers or thundershowers at times"
"Ratnapura","30","23","95","90","Showers or thundershowers at times"
"Trincomalee","32","26","95","75","A few showers"
"Mannar","31","26","95","85","Showers or thundershowers at times"
