"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","33","25","85","60","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","34","27","75","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","28","26","95","75","විටින් විට වැසි"
"ගාල්ල","28","26","95","85","විටින් විට වැසි"
"යාපනය","33","27","85","65","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","26","22","95","75","විටින් විට වැසි"
"නුවරඑළිය","16","14","95","90","විටින් විට වැසි"
"රත්නපුරය","30","24","95","75","විටින් විට වැසි"
"ිකුණාමලය","34","26","75","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
