"","Imaduwa","2019.08.07","22","86","","","","1","22","1","","","",""
"","Nagoda","Tree fallen
2019.08.08","12","32","","","","","12","1","","","",""
"","Yakkalamulla","2019.08.09","6","18","","","","","6","","4","","",""
"","Baddegama","","41","155","","","","1","40","","","","",""
"","Gonapinuwala","","38","110","","","","","38","2","","","",""
"","Kadawatsathara","","47","141","","","","1","29","1","","","",""
"","Boope Poddala","","14","70","","1","","","14","3","1","","",""
"","Thawalame","","10","35","","","","","10","1","","","",""
"","Habaraduwa","","32","132","","","","","32","1","","","",""
"ග෈ල්඼","","","","","","","","","","","","","",""
"18","Welivitiya Divithura","","4","16","","","","","4","","","","",""
"fhyp      Galle","","","","","","","","","","","","","",""
"","Elpitiya","2019.08.08 /","7","18","","","","","7","","","","",""
"","High wind","","","","","","","","","","","","",""
"දකුනු ප඼෈ත/njd;","Karandeniya","2019.08.10","6","20","","","","","6","","","","",""
"khfhzk;/","","","","","","","","","","","","","",""
"","Bentota","","8","30","","","","","8","1","","","",""
"Southern/","","","","","","","","","","","","","",""
"","Hikkaduwa","","23","86","","","","","23","2","","","",""
"","Ambalangoda","","32","130","","","","","32","","","","",""
"","Akmeemana","","15","48","","1","","","15","","","","",""
"","Niyagame","","4","17","","","","","4","","","","",""
"","Neluwa","","6","25","","","","","6","","","","",""
"","Balapitiya","","8","26","","","","","8","","","","",""
"","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","335","1195","0","2","0","3","316","13","5","0","0","0"
"","Kirinda Puhulwella","2019.08.07","7","30","","","","","7","","","","",""
"","Hakmana","2019.08.07","76","282","","","","","76","","","","",""
"","Kamburupitiya","2019.08.08","7","31","","","","","7","","","","",""
"","Mulatiyana","2019.08.08","14","52","","","","","14","","","","",""
"","Thihagoda","2019.08.08","7","28","","","","","7","","","","",""
"","Kotapola","2019.08.07","11","48","","1","","","11","","","","",""
"ම෈තර","","Heavy  Rain","","","","","","","","","","","",""
"","Pasgoda","2019.08..08","9","34","","","","","9","","","","",""
"19
khj;jiw","","&","","","","","","","","","","","",""
"Matara","Pitabeddara","2019.08.10","8","32","","1","","","8","","","","",""
"","","High Wind","","","","","","","","","","","",""
"","Dikwella","2019.08.11","9","34","","","","","9","","","","",""
"","Weligama","2019.08.08","13","52","","1","","","13","","","","",""
"","Akuressa","2019.08.08","7","25","","","","","7","","","","",""
"","Welipitiya","2019.08.13","11","32","","","","","11","","","","",""
"","Malimbada","2019.08.10","4","16","","","","","4","","","","",""
"","Matara","2019.08.11","9","35","","","","","9","","","","",""
"","දිස෇ත්‍රික් එකතුල/khtl;l $l;Lj;njhif/District Total","","192","731","0","3","0","0","192","0","0","0","0","0"
