"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","109","408","2","1","0","3","85","0","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","621","2352","2","2","0","3","127","2","0","0","0","0"
