"න්‍ගරය","","","","",""
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","35","25","85","50","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"මඩකලපුව","34","26","85","60","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"හකාළඹ","31","27","95","75","වැසි ස්වල්පයක්"
"ගාල්ල","29","27","90","85","වැසි ස්වල්පයක්"
"යාපනය","34","26","80","65","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
"ම නුවර","29","24","85","70","වැසි ස්වල්පයක්"
"නුවරඑළිය","18","14","95","80","වැසි ස්වල්පයක්"
"රත්නපුරය","34","25","95","65","වැසි ස්වල්පයක්"
"ිකුණාමලය","36","27","80","45","ප්‍රධ්‍ාන වශහයන් වැසි රහිත"
