"","Weather Forecast for Main Cities","","","","27-Jun-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","25","90","60","A few showers"
"Batticaloa","34","26","85","60","Showers or thundershowers are likely after 2.00p.m"
"Colombo","30","25","85","70","Showers or thundershowers at times"
"Galle","28","24","90","75","Showers or thundershowers at times"
"Jaffna","33","24","85","60","A few showers"
"Kandy","28","22","95","70","Showers or thundershowers at times"
"Nuwara-Eliya","20","13","95","75","Showers or thundershowers at times"
"Ratnapura","30","23","95","80","Showers or thundershowers at times"
"Trincomalee","34","26","80","50","Showers or thundershowers after 2.00p.m"
"Mannar","32","26","85","70","Several spells of showers"
"","ප්‍රධාන  නගර සදහා කාෙගුණ අනාවැකිය","","","","2023-06-27"
"","උෂ්ණත්වය(ලස. අංශ්‍ක)","","සාලේක්ෂ ආර්ද්‍රතාවය(%)","",""
"නගරය","","","","","කාෙගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","34","25","90","60","වැසි ස්වල්පයක්"
"මඩකලපුව","34","26","85","60","සවස 2.00න් පසුව වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති විය හැක"
"හකාළඹ","30","25","85","70","විටින් විට වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"ගාල්ල","28","24","90","75","විටින් විට වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"යාපනය","33","24","85","60","වැසි ස්වල්පයක්"
"මහනුවර","28","22","95","70","විටින් විට වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"නුවරඑළිය","20","13","95","75","විටින් විට වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"රත්නපුරය","30","23","95","80","විටින් විට වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"ිකුණාමලය","34","26","80","50","සවස 2.00න් පසුව වැසි හහෝ ගිගුරුම් සහිත වැසි ඇති හේ"
"මන්නාරම","32","26","85","70","වැසි වාර කිහිපයක්"
"","பிரதான நகரங் களுக்கான வானிலை முன் னறிவித்தை்","","","",""
"","வவப்பநிலை (0C)","","சாரீரப்பதன்  (%)","",""
"நகரம்","","","","","வானிலை"
"","உச்ச","குலைந்த","உச்ச","குலைந்த",""
"அனுராதபுரம்","34","25","90","60","சிறிதளவில்  மழை பெய் யும்"
"","","","","","பி.ெ. 2.00 மணிக்குெ் பின் னர் மழை அல் லது இடியுடன்  கூடிய"
"மட்டக்களப்பு","34","26","85","60",""
"","","","","","மழை பெய் யும் சாத்தியம்"
"வகாழும் பு","30","25","85","70","அவ்வெ்பொது மழை அல் லது இடியுடன்  கூடிய மழை பெய் யும்"
"காலி","28","24","90","75","அவ்வெ்பொது மழை அல் லது இடியுடன்  கூடிய மழை பெய் யும்"
"யாழ் ப்பாணம்","33","24","85","60","சிறிதளவில்  மழை பெய் யும்"
"கண் டி","28","22","95","70","அவ்வெ்பொது மழை அல் லது இடியுடன்  கூடிய மழை பெய் யும்"
"நுவவரலியா","20","13","95","75","அவ்வெ்பொது மழை அல் லது இடியுடன்  கூடிய மழை பெய் யும்"
"இரத்தினபுரி","30","23","95","80","அவ்வெ்பொது மழை அல் லது இடியுடன்  கூடிய மழை பெய் யும்"
"","","","","","பி.ெ. 2.00 மணிக்குெ் பின் னர் மழை அல் லது இடியுடன்  கூடிய"
"திருககாணமலை","34","26","80","50",""
"","","","","","மழை பெய் யும்"
"மன் னார்","32","26","85","70","அடிக்கடி மழை பெய் யும்"
