"නගරය","","","","","කාලගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධපුරය","33","26","90","60","වැසි වාර කිහිපයක්"
"මඩකලපුව","36","27","75","55","වැසි ස්වල්පයක්"
"කකාළඹ","30","24","95","75","විටින් විට වැසි ක ෝ ගිගුරුම් සහිත වැසි ඇති කේ"
"ගාල්ල","29","25","95","80","විටින් විට වැසි ක ෝ ගිගුරුම් සහිත වැසි ඇති කේ"
"යාපනය","33","28","85","70","වැසි ස්වල්පයක්"
"ම නුවර","25","22","95","75","විටින් විට වැසි ක ෝ ගිගුරුම් සහිත වැසි ඇති කේ"
"නුවරඑළිය","16","14","95","75","විටින් විට වැසි ක ෝ ගිගුරුම් සහිත වැසි ඇති කේ"
"රත්නපුරය","29","23","95","75","විටින් විට වැසි ක ෝ ගිගුරුම් සහිත වැසි ඇති කේ"
"ත්‍රිකුණාමලය","33","27","75","55","ප්‍රධාන වශකයන් වැසි රහිත"
