"ස්ත්‍බරගමුව පලොත","","","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","",""
"","Weligapola","","2023.11.23","132","436","","","","","3","","","1","10","34"
"","","Flood/Tlandslide","","","","","","","","","","","","",""
"","රත්නපුර","","","","","","","","","","","","","",""
"","Embilipitiya","Risk/Cutting","2023.11.22","80","310","","","","","","","","","",""
"6",",uj;jpdGhp","","","","","","","","","","","","","",""
"","Kalthota","Failiture/Lightning/","2023.11.22","12","38","","","","","","","","","",""
"","Rathnapura","","","","","","","","","","","","","",""
"","","Heavy Rain","","","","","","","","","","","","",""
"","Rathnapura","","2023.11.22/21","2","6","","","","","2","","","","",""
"","Nivithigala","","2023.11.22/23","34","110","","","","","","","","","",""
"","Elapatha","","2023.11.22","3","10","","","","","","","","","",""
"","Pelmadulla","","2023.11.22","2","4","","","","","1","","","","",""
"","Ayagama","","2023.11.22","3","6","","","","","3","","","","",""
"","Imbulpe","","2023.11.21","5","25","","","","","5","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","483","1885","0","0","0","4","75","0","0","1","10","34"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","527","2093","0","0","0","4","118","0","0","1","10","34"
"","Gangaeata","","2023.11.21","2","6","","","","","2","","","","",""
"","Kundasale","","2023.11.23","2","8","","","","","2","","","","",""
"","Panwila","","2023.11.23","1","7","","","","","1","","","","",""
"","Doluwa
නුවර","","2023.11.23","6","20","","","","","6","","","","",""
"7","fz;b             
Udunuwara","","2023.11.22","1","5","","","","","1","","","","",""
"ධ්‍ය","","","","","","","","","","","","","","",""
"Kandy","Harispatthuwa","","2023.11.22","1","2","","","","","1","","","","",""
"පලොත/kj;jpa","","","","","","","","","","","","","","",""
"khfhzk;/ Central","Minipe","","2023.11.22","1","4","","","","","1","","","","",""
"","Madadumbara","","2023.11.20/22","4","15","","","","","3","","","","",""
"","Udapalatha","","2023.11.23","13","60","","","","","3","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","31","127","0","0","0","0","20","0","0","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","31","127","0","0","0","0","20","0","0","0","0","0"
"","කුරුනෑගල    
Ibbagamuwa","Heavy Rain","2023.11.22","2","4","","","","","2","","","","",""
"8","FUdhfy;","","","","","","","","","","","","","",""
"","Kurunegala
Narammala","Cutting Faliure","2023.11.22","1","2","","","","","1","","","","",""
"වයඹ පලොත","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","3","6","0","0","0","0","3","0","0","0","0","0"
"tlNky; khfhzk;","","","","","","","","","","","","","","",""
"","පුත්තල","","","","","","","","","","","","","",""
"North Western","","","","","","","","","","","","","","",""
"9","Mundalama
Gj;jsk;","Flood","2023.11.24","580","1855","","","","","","","","","",""
"Puttalam","","","","","","","","","","","","","","",""
