"","Habaraduwa","High Wind","2023.07.05","12","38","","","","","12","","","","",""
"","Baddegama","High Wind","2023.07.05","5","18","","","","","5","","","","",""
"","ගාල්ල              fhyp","","","","","","","","","","","","","",""
"8","Rathama","High Wind","2023.07.05","5","15","","","","","5","","","","",""
"","Galle","","","","","","","","","","","","","",""
"","Akmeemana","High Wind","2023.07.05","3","12","","","","","3","1","","","",""
"","Hikkaduwa","High Wind","2023.07.05","2","5","","","","","2","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","",""
"njd; khfhzk;","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","27","88","0","0","0","0","27","1","0","0","0","0"
"Southern","","","","","","","","","","","","","","",""
"","මාතර","","","","","","","","","","","","","",""
"9","Kamburupitiya
khj;jiw","Tree Fallen","2023.07.05","5","18","","","","","5","","","","",""
"Matara","","","","","","","","","","","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","5","18","0","0","0","0","5","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","32","106","0","0","0","0","32","1","0","0","0","0"
"","Horana","High Wind","2023.07.02/04/05","10","36","","","","","10","","","","",""
"","Bandaragama","High Wind","2023.07.05","1","2","","","","","2","","","","",""
"","Walallawita","High Wind","2023.07.02","3","6","","","","","6","1","","","",""
"","කළුතර   fSj;Jiw","","","","","","","","","","","","","",""
"10","Mathugama","High Wind","2023.07.03","3","11","","","","","11","","","","",""
"Kalutara","","","","","","","","","","","","","","",""
"","Dodangoda","High Wind","2023.07.05","1","4","","","","","4","","","","",""
"","Agalawaththa","High Wind","2023.07.05","4","12","","","","","12","","","","",""
"","Ingiriya","High Wind","2023.07.05","4","19","","","","","19","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","26","90","0","0","0","0","64","1","0","0","0","0"
"Western  Nky;","Wattala","High Wind","2023.07.05","109","405","","","","1","108","","","","",""
"khfhzk","","","","","","","","","","","","","","",""
"බසරනාහිර පලාත","Meerigama","High Wind","2023.07.04","3","8","","","","","3","","","","",""
"","Dompe","High Wind","2023.07.04","8","33","","","","","8","1","","","",""
"ගම්පහ","","","","","","","","","","","","","","",""
"","Aththanagalla","High Wind","2023.07.04","6","24","","","","","5","","","","",""
"fk;g`h   
11","","","","","","","","","","","","","","",""
"Gampaha","Biyagama","High Wind","2023.06.30","1","4","","","","","1","","","","",""
"","Minuwangoda","High Wind","2023.07.05","11","39","","","","","10","","1","","",""
"","Gampaha","High Wind","2023.07.05","4","15","","","","","4","","","","",""
"","Mahara","High Wind","2023.07.05","37","132","","","","","37","","","","",""
"","දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","","","179","660","0","0","0","1","176","1","1","0","0","0"
