"","ප්‍රධො    ගර සදහො කොෙගුණ අ ොවැකිය","","","","2023-11-06"
"","උෂ්ණත්වය(නස. අංශ්‍ක)","","සොනේක්ෂ ආර්රතොවය(%)","",""
"ගරය","","","","","කොෙගුණය"
"","උපරිම","අවම","උපරිම","අවම",""
"අනුරාධ්‍පුරය","32","24","95","75","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"මඩකලපුව","32","25","95","75","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"ගකාළඹ","31","24","95","70","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"ගාල්ල","28","25","95","80","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"යාපනය","31","23","95","80","වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"මහනුවර","29","22","95","70","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"නුවරඑළිය","20","14","95","80","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"රත්නපුරය","31","22","95","65","සවස 2.00න් පසුව වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
"ත්‍රිකුණාමලය","31","25","95","75","වැසි ගහෝ ගිගුරුම් සහිත වැසි ඇති ගේ"
