"Nky; khfhzk","","","","","","","","","","","","","","","",""
"බස්නොහිර පලොත","","","","","","","","","","","","","","","",""
"","","","","2023.09.27-","","","","","","","","","","","",""
"","","Bandaragama","Flood/ Highwind","","36","149","","","","1","19","","","","",""
"","","","","2023.10.01","","","","","","","","","","","",""
"","","Beruwala","High Wind","2023.09.29","5","19","","","","","5","","","","",""
"","","","Flood/ Highwind","","","","","","","","","","","","",""
"","","Bulathsinhala","","2023.09.27-30","22","75","","","","","21","","","","",""
"","","","/Cutting Failture","","","","","","","","","","","","",""
"","","Mathugama","High Wind","2023.09.28-30","8","23","","","","","8","","","","",""
"","","Millaniya","Flood","2023.09.29-30","269","984","","","","","168","","","","",""
"","ළුතර","","","","","","","","","","","","","","",""
"","","Agalawattha","High Wind","2023.09.29","6","23","","","","","6","","","","",""
"4","fSj;Jiw","","","","","","","","","","","","","","",""
"","Kalutara","Horana","High Wind","2023.09.29","2","10","","","","","2","","","","",""
"","","Walallavita","High Wind","2023.09.29","3","10","","","","","1","","","","",""
"","","Ingiriya","Flood","2023.09.29-30","15","46","","","","","11","","","","",""
"","","Kalutara","High Wind","2023.09.29-30","190","741","","","","","8","","","","",""
"","","Dodangoda","Flood","2023.09.30","38","141","","","","","11","","","","",""
"","","Madurawela","Flood","2023.09.30","47","161","","","","","45","2","","","",""
"","","Panadura","Flood","2023.10.01","99","387","","","","","19","","","","",""
"","දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","","740","2769","0","0","0","1","324","2","0","0","0","0"
"","","Kelaniya","","2023.10.01","1038","5040","","","","","","","","","",""
"","","Gampaha","","2023.09.30","63","271","","","","","7","","","","",""
"","","Katana","","2023.10.01","580","2581","","","","","","","","","",""
"","","Attanagalla","","2023.10.01","5","22","","","","","8","","","","",""
"","ගම්පහ","Dompe","","2023.09.30","14","53","","","","","2","","","1","8","28"
"","","","Tree Fallen/Heavy","","","","","","","","","","","","",""
"5","fk;g`h","Wattala","","2023.09.30","6653","25744","","","","","","","","2","10","44"
"","","","Rain/Flood","","","","","","","","","","","","",""
"","Gampaha","Minuwangoda","","2023.09.30","","","","","","","4","","","","",""
"","","Biyagama","","2023.10.01","34","164","","","","","2","","","","",""
"","","Ja-Ela","","2023.10.02","361","1560","","","","","","","","7","202","858"
"","","Mahara","","2023.10.01","","","","","","","5","","","","",""
"","","Meerigama","","2023.10.01","","","","","","","3","","","","",""
"","දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","","8748","35435","0","0","0","0","31","0","0","10","220","930"
"","පළොත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total","","","","9489","38208","0","0","0","1","356","2","0","10","220","930"
"","","Akuressa","","","193","801","","","","","5","","","","",""
"","","Thihagoda","","","182","653","","","","","33","","","","",""
"","","Malimbada","","","183","700","","","","","3","","","","",""
"","","Devinuwara","","","78","289","","","","","7","","","","",""
"","","Weligama","","","16","68","","","","","4","","","","",""
"","","Kamburupitiya","","","215","857","","","","","6","","","","",""
"","","Athuraliya","","","145","480","","","","","4","","","","",""
"","මොතර","","","","","","","","","","","","","","",""
"","","Kirinda","","","13","47","","","","","13","","","","",""
"6","khj;jiw","","Flood","2023.09.28","","","","","","","","","","","",""
"","","Pasgoda","","","7","26","","","","","7","","","","",""
"","Matara","","","","","","","","","","","","","","",""
"","","Hakmana","","","14","54","","","","","14","","","","",""
"","","Matara","","","576","2346","","","","","11","","","","",""
"දකුනු පලොත","","","","","","","","","","","","","","","",""
"","","Pitabeddara","","","5","21","","","","","5","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"","","Mulatiyana","","","13","59","","","","","12","","","","",""
"Southern","","","","","","","","","","","","","","","",""
"","","Kotapola","","","9","45","","","","","7","","","","",""
"","","Dickwella","","","331","1268","","","","","28","","","","",""
"","","Welipitiya","","","2","7","","","","","2","","","","",""
"","දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","","1982","7721","0","0","0","0","161","0","0","0","0","0"
"","","","Tree fallen","2023.09.28","2","7","","","","","2","","","","",""
"","","Baddegama","","","","","","","","","","","","","",""
"","ගොල්ල","","Heavy Rain","2023.09.29","1","4","","","","","1","","","","",""
"7","","","","","","","","","","","","","","","",""
"","fhyp       Galle","","High Wind","","1","2","","","","","1","","","","",""
"","","Elpitiya","","2023.09.28","","","","","","","","","","","",""
"","","","Cutting failure","","3","13","","","","","3","","","","",""
"","දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total","","","","7","26","0","0","0","0","7","0","0","0","0","0"
"","පළොත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total","","","","1989","7747","0","0","0","0","168","0","0","0","0","0"
