"","කුරුනෑගල","Giribawa","Heavy Rain","2024.01.11","10","33","","","","","2","","","","",""
"","7
FUdhfy;","","","","","","","","","","","","","","",""
"","Kurunegala","Galgamuwa","Flood","2024.01.11","16","54","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","26","87","0","0","0","0","2","0","0","0","0","0"
"","","Mundalama","Heavy Rain/ Flood","2024.01.10","208","807","","","","","","","","","",""
"වයඹ පලාත","","","","","","","","","","","","","","","",""
"","","Arachchikattuwa","High Wind","2024.01.11","1","3","","","","","1","","","","",""
"tlNky; khfhzk;","","","","","","","","","","","","","","","",""
"","පුත්තලම    Gj;jsk;","","","","","","","","","","","","","","",""
"North Western","8","Nawagaththegama","Flood","2024.01.10","17","46","","","","","","","","","",""
"","Puttalam","","","","","","","","","","","","","","",""
"","","Wanathawilluwa","Flood","2024.01.12","130","392","","","","","","","","1","76","212"
"","","Anamaduwa","Heavy Rain","2024.01.10","1","3","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","357","1251","0","0","0","0","2","0","0","1","76","212"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","383","1338","0","0","0","0","4","0","0","1","76","212"
"","මුලතිව්","","","","","","","","","","","","","","",""
"","","","Heavy Rain & High","","","","","","","","","","","","",""
"","9
Ky;iyj;jPT","Puthukudiyiruppu","","2024.01.09","4","17","","","","","","","","1","7","27 Moonkilaru Primary"
"උතුරු පලාත","","","Wind","","","","","","","","","","","","","School"
"","Mulaitivu","","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","",""
"Northen","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4","17","0","0","0","0","0","0","0","1","7","27"
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","4","17","0","0","0","0","0","0","0","1","7","27"
"","","Thabuththegama","Heavy Rain","2024.01.11","1","3","","","","","1","","","","",""
"","","Na.Nu.Pa","Heavy Rain / Flood","2024.01.11","1","4","","","","","","","","","",""
"","","Madyama Nu.Pa.","Heavy Rain","","72","261","","","","1","","","","","",""
"","අනුරාධ්‍පුර     m.Guk;","","","","","","","","","","","","","","",""
"","10","Ipalogama","Flood","2024.01.10","2","4","","","","","2","","","","",""
"","Anuradhapura","","","","","","","","","","","","","","",""
"","","Mihinthalaya","Heavy Rain","2024.01.11/12","3","11","","","","","2","","","","",""
"","","Thirappane","Heavy Rain","2024.01.10","73","264","","","","","3","","","","",""
"උතුරුමැද පලාත","","Thalawa","Heavy Rain","2024.01.11","2","7","","","","","1","","","","",""
"tlkj;jpa","","","","","","","","","","","","","","","",""
"khfhzk;","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","154","554","0","0","0","1","9","0","0","0","0","0"
"North Central","","","","","","","","","","","","","","","",""
"","","Medirigiriya","Flood","","50","173","","","","","","","","2","6","25"
"","","Higurakgoda","Flood","2024.01.12","30","101","","","","","4","","","","",""
"","ගපාගලාන්නරුව","","","","","","","","","","","","","","",""
"","nghyd;dWit 
11","Lankapura","Flood","","47","156","","","","","","","","1","7","24"
"","Polonnaruwa","","","","","","","","","","","","","","",""
"","","Dimbulagala","Flood","2024.01.12","11","46","","","","","","","","1","11","46"
"","","Thamankaduwa","Flood","2024.01.09/10","187","685","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","325","1161","0","0","0","0","4","0","0","4","24","95"
