"","Town & Gravets","2018.05.10","20","72","","","","","","","","","",""
"ත්‍රීකුණාමලය","Muttur","2018.04.20","450","1650","","","","","","","","","",""
"jp.kiy 
12","Drought
Kuchchaveli","2018.04.18","51","127","","","","","","","","","",""
"Trincomalee","Kinniya","2018.07.01","3249","8919","","","","","","","","","",""
"","Seruvila","2018.04.11","331","907","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","4101","11675","0","0","0","0","0","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","38301","121435","0","0","3","0","19","0","0","0","0","0"
"","Mawanalla","","4","10","","","","","4","","","","",""
"","Ruwanwella","","8","33","","2","","1","6","","","","",""
"","Kegalle","","1","5","","","","","1","","","","",""
"","Aranayaka","","15","55","","","","","15","","","","",""
"","කෑෙේල/Nffhiy/","Tree Fallen / High","","","","","","","","","","","",""
"13","","2018.08.14/15/16","","","","","","","","","","","",""
"Kegalle","Wind
Warakapola","","4","15","","","","","2","","","","",""
"","Bulathkohupitiya","","12","49","","","","","11","","","","",""
"සබරෙමුව","","","","","","","","","","","","","",""
"","Galigamuwa","","9","29","","","","","7","","","","",""
"පලාත/rg;uf","","","","","","","","","","","","","",""
"Kt/","Dehiovita","","2","9","","","","","2","","","","",""
"Sabaragam","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","55","205","0","2","0","1","48","0","0","0","0","0"
"uwa/","","","","","","","","","","","","","",""
"","Nivithigala","","4","16","","","","","4","","","","",""
"","Kolonna","","6","19","","","","","6","","","","",""
"රත්නපුර/,uj;jpdG","","","","","","","","","","","","","",""
"14","Kahawatta","High Wind
2018.08.14/15","4","16","","","","","4","","","","",""
"hp/ Rathnapura","","","","","","","","","","","","","",""
"","Ehaliyagoda","","27","104","","","","2","25","","","","",""
"","Kuruvita","","18","66","","","","","18","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","59","221","0","0","0","2","57","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","114","426","0","2","0","3","105","0","0","0","0","0"
"","Ambagamuwa","","92","404","","1","","","3","","","2","19","86"
"","Nuwara Eliya","","55","231","","","","2","25","","","1","1","5 Held Tamil Vidyalaya"
"නුවරඑලිය","","","","","","","","","","","","","",""
"15
Etnuypah","Haguranketha","Landslide Risk
2018.08.13","6","19","","","","","","","","","",""
"Nuwara Eliya","","","","","","","","","","","","","",""
"","Walapane","","2","7","","","","","2","","","","",""
"","Kotmale","","10","41","","1","","","8","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","165","702","0","2","0","2","38","0","0","3","20","91"
"","Lagala Pallegama","","5","10","","","","","5","","","","",""
"16","","","","","","","","","","","","","",""
"","Matale","","17","83","","","","","17","","","","",""
"මාතනේ/khj;jis/","","","","","","","","","","","","","",""
"","Pallepola","High Wind
2018.08.14 / 15","5","18","","","","","5","","","","",""
"Matale","","","","","","","","","","","","","",""
"","Yatawatta","","5","13","","","","","5","","","","",""
"","Galewela","","1","5","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","33","129","0","0","0","0","33","0","0","0","0","0"
"","Ududumbara","2018.08.06/12 /15","6","22","","","","","6","","","","",""
"මධයම පලාත","Pasbagekorale","2018.08.10","15","63","","","","","15","","","","",""
"kj;jpa","Akurana","","2","6","","","","","2","","","","",""
"khfhzk;","","","","","","","","","","","","","",""
"","Paathadumbara","","8","34","","","","","8","","","","",""
"Centra","","","","","","","","","","","","","",""
"","Thumpane","","2","8","","3","","","2","","","","",""
"","Panwila","","13","59","","","","","4","","","1","9","46"
"","Poojapitiya","","1","8","","","","","1","","","","",""
"","Medadumbara","High Wind /","8","30","","","","","8","","","","",""
"නුවර/fz;b/","","","","","","","","","","","","","",""
"17","Paathahewahata","Cutting Failure /","12","47","","","","","12","","","","",""
"Kandy","","","","","","","","","","","","","",""
"","","Landslide Risk
2018.08.14/15/16","","","","","","","","","","","",""
"","Gagawatakorale","","6","20","","","","","7","","","","",""
