"","","Colombo","ගිනි ගැනීම්/jP/Fire","2018.07.07","","","","","","","","3","","","",""
"","","Homagama","","","117","371","","","","","117","","","","",""
"","","Kasbawa","","","23","96","","","","","23","","","","",""
"","","Padukka","","","6","25","","","","","7","5","","","",""
"","නකොළඹ nfhOk;G","Moratuwa","","","24","95","","","","","23","1","","","",""
"","13","","Heavy Rain and","","","","","","","","","","","","",""
"","Colombo","Rathmalana","","2018.07.11","76","368","","","","","76","","","","",""
"","","","High Wind","","","","","","","","","","","","",""
"බස්නාහිර","","Thimbirigasyaya","","","1","5","","1","","","1","","","","",""
"පලාත/ Nky;","","Sri Jayawardhanepura","","","1","4","","","","","1","","","","",""
"khfhzk/","","Maharagama","","","5","22","","","","","5","","","","",""
"North","","","","","","","","","","","","","","","",""
"","","Dehivela","","","32","113","","","","11","21","","","","",""
"Western","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","285","1099","0","1","0","11","274","9","0","0","0","0"
"","ගම්පහ/fk;g`h/Ga","","","","","","","","","","","","","","",""
"","14","Kelaniya","Rain and High wind 2018.07.09","","1","2","","","","","1","","","","",""
"","mpaha","","","","","","","","","","","","","","",""
"","","","","","1","2","0","0","0","0","1","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","286","1101","0","1","0","11","275","9","0","0","0","0"
"","","","Missing in the","","","","","","","","","","","","",""
"","","Hikkaduwa","","2018.06.29","","","","","7","","","","","","",""
"","","","Marine","","","","","","","","","","","","",""
"","","Ambalangoda","","","3","13","","","","","","1","","","",""
"","","Bope Poddala","","","3","10","","","","","3","","","","",""
"","","Elpitiya","","","11","36","","","","1","10","","","","",""
"","ගාල්ල","","","","","","","","","","","","","","",""
"","15","Kadawath sathara","","","3","12","","","","","3","","","","",""
"","fhyp      Galle","","","","","","","","","","","","","","",""
"","","Akmeemana","High Wind","2018.07.08","4","19","","","","","4","","","","",""
"","","Karandeniya","","","2","7","","","","","2","","","","",""
"","","Nagoda","","","10","38","","","","","10","","","","",""
"දකුනු පලාත/","","Yakkalamulla","","","9","35","","","","","9","","","","",""
"njd;","","","","","","","","","","","","","","","",""
"","","Niyagama","","","2","5","","","","","2","","","","",""
"khfhzk;/","","","","","","","","","","","","","","","",""
"Southern","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","47","175","0","0","7","1","43","1","0","0","0","0"
"","","Beliatta South","","","","","","5","","","","2","2","","",""
"","","Beliatta East","","2018.07.08","2","6","","1","","","2","","","","",""
"","හම්බන්නතොට","","High Wind","","","","","","","","","","","","",""
"","16
`k;ghe;Njhl;il","Puwak Dandawa North","","","1","3","","","","1","","","","","",""
"","Hambantota","Helekada","","2018.07.09","","","","","","","1","","","","",""
"","","Lunugamwehera","Elephant Attack","2018.07.07","","1","1","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","3","10","1","6","0","1","3","2","2","0","0","0"
"","මාතර/khj;jiw/M","","","","","","","","","","","","","","",""
"","17","Matara","High Wind","2018.07.10","1","4","1","","","","","","","","","Tree Falean"
"","atara","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","1","4","1","0","0","0","0","0","0","0","0","0"
