"","Mundalama","","","512","1888","","","","","3","","","","",""
"","Kalpitiya","","","210","871","","","","","","","","","",""
"පුත්තල","","","","","","","","","","","","","","",""
"10","","","","","","","","","","","","","","",""
"Gj;jsk ; Puttalam","","","","","","","","","","","","","","",""
"","Wanathawilluwa","Flash Flood","2023.12.07-19","100","291","","","","","5","","","","",""
"","Arachchikattuwa","","","174","615","","","","","","","","","",""
"","Nawagatthegama","","","18","56","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1014","3721","0","0","0","0","8","0","0","0","0","0"
"වයඹ පලොත","Pannala","Heavy Rain","2023.12.16","2","7","","","","","2","","","","",""
"tlNky; khfhzk;","","","","","","","","","","","","","","",""
"","Galgamuwa","Heavy Rain","2023.12.16-17","3","12","","","","","3","","","","",""
"North Western","","","","","","","","","","","","","","",""
"","Polpithigama","Heavy Rain","2023.12.17","1","4","","","","","1","","","","",""
"කුරු ෑගල","","","","","","","","","","","","","","",""
"","Kuliyapitiya West","High Wind","2023.12.17","1","1","","","","","1","","","","",""
"11
FUdhfy;","","","","","","","","","","","","","","",""
"Kurunegala","","High Wind","2023.12.17","1","4","","","","","","1","","","",""
"","Nikaweratiya","","","","","","","","","","","","","",""
"","","Lightning","2023.12.19","2","6","","","","","2","","","","",""
"","Kobeigane","Heavy Rain","2023.12.18","1","4","","","","","1","","","","",""
"","Alawwa","Flash Flood","2023.12.18","11","33","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","22","71","0","0","0","0","10","1","0","0","0","0"
